x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
1,0,0,1,-1,1,0,1,0,0,4.85358
1,-1,1,0,1,1,1,-1,0,0,0.562823
-1,-1,-1,-1,0,0,-1,1,-1,0,-3.8947
-1,0,-1,0,1,1,-1,1,1,0,1.64533
-1,1,1,0,0,-1,-1,0,-1,1,-5.56119
1,-1,1,1,1,1,1,-1,1,1,3.26173
1,-1,-1,-1,-1,-1,-1,0,0,0,-3.33375
-1,-1,0,1,1,-1,-1,0,1,0,-3.69402
1,-1,0,-1,-1,-1,-1,-1,-1,1,0.419663
1,-1,-1,-1,-1,1,0,1,0,0,-3.29598
-1,1,0,0,0,1,1,1,-1,0,-1.13209
-1,1,0,1,0,0,-1,1,1,-1,-3.71922
-1,1,0,-1,1,1,0,1,-1,0,1.31825
-1,-1,1,-1,1,-1,1,1,1,0,-1.71512
1,-1,1,0,0,0,1,0,1,-1,1.93868
-1,0,0,0,-1,1,1,0,-1,-1,-3.12174
1,0,1,-1,1,1,1,0,-1,0,3.89664
1,-1,-1,0,-1,0,-1,-1,-1,-1,-1.6938
1,0,-1,1,0,0,0,-1,-1,1,1.61538
-1,-1,0,-1,1,-1,-1,0,-1,0,-4.23049
-1,-1,-1,-1,-1,1,1,-1,1,1,-2.61596
-1,-1,0,0,0,0,1,-1,-1,-1,-2.51992
-1,1,1,0,-1,0,-1,-1,1,-1,-7.09366
-1,-1,1,1,0,-1,0,1,-1,1,-4.14176
1,-1,1,-1,0,-1,-1,0,1,0,1.08903
1,-1,-1,0,1,0,0,1,0,-1,-4.0672
1,-1,-1,1,1,-1,0,1,-1,1,-1.3973
-1,-1,0,-1,0,0,-1,0,1,1,-3.81494
-1,-1,0,1,1,0,0,0,-1,-1,-1.4306
-1,-1,-1,-1,1,-1,-1,1,0,1,-2.92929
-1,0,-1,0,1,0,-1,0,-1,0,-0.883043
1,0,1,0,1,1,-1,1,1,0,6.12473
-1,1,-1,-1,1,0,-1,1,-1,-1,0.483989
1,0,-1,-1,0,-1,1,1,1,-1,-0.560698
-1,0,-1,0,1,1,0,0,-1,0,1.7924
1,0,0,1,0,-1,1,1,0,1,4.98632
1,0,0,-1,1,1,0,-1,1,1,1.443
1,1,-1,0,0,-1,-1,0,0,0,4.10377
-1,1,0,1,-1,-1,-1,-1,-1,-1,-9.97494
1,-1,-1,0,-1,-1,1,1,0,-1,0.314212
1,1,-1,1,0,0,1,0,-1,0,4.85033
1,0,1,0,-1,1,1,1,-1,1,4.91144
1,1,-1,-1,0,-1,0,-1,1,-1,2.89036
-1,1,0,1,-1,0,0,1,0,1,-5.41478
-1,-1,-1,0,0,1,1,0,-1,1,0.391194
-1,-1,-1,-1,-1,0,1,0,1,-1,-5.73913
1,-1,1,1,-1,1,-1,1,0,-1,4.7666
-1,1,1,-1,-1,0,1,-1,1,1,-4.16399
-1,1,0,-1,0,1,0,1,1,1,-1.70819
1,-1,0,1,1,0,0,1,0,0,-0.151263
-1,1,-1,-1,0,0,1,0,0,1,-2.489
1,-1,0,0,0,-1,-1,-1,1,-1,-1.03288
1,0,-1,0,-1,1,1,1,1,0,0.851407
1,1,1,0,1,0,-1,-1,0,-1,8.66488
-1,1,1,1,0,1,1,1,-1,-1,0.428895
-1,-1,0,0,0,0,-1,1,1,-1,-5.20394
-1,1,0,0,0,1,1,-1,1,-1,0.327731
-1,1,0,1,0,0,1,1,0,1,-1.96758
1,1,1,-1,1,1,-1,-1,1,0,6.09124
-1,0,-1,1,1,1,0,1,0,-1,1.81457
1,0,0,0,-1,1,1,1,-1,1,3.4412
1,0,1,-1,0,1,0,-1,0,0,3.21496
1,1,-1,1,-1,-1,-1,0,1,-1,3.38996
1,0,1,1,-1,1,0,-1,1,0,7.15879
1,1,0,1,1,-1,0,0,0,-1,8.41882
-1,0,0,-1,-1,0,1,0,0,1,-5.78678
-1,0,1,-1,-1,-1,1,0,-1,0,-7.10293
-1,-1,0,0,0,-1,-1,-1,-1,-1,-6.8063
-1,0,1,0,1,-1,-1,1,0,1,-3.5249
-1,-1,0,-1,-1,-1,-1,-1,0,-1,-8.68844
1,-1,0,-1,-1,1,1,1,1,1,-1.1091
-1,-1,1,0,1,-1,0,-1,1,1,-3.40644
-1,-1,1,-1,1,-1,-1,0,0,-1,-3.17411
1,1,0,-1,1,-1,-1,-1,-1,-1,5.89433
-1,0,-1,1,-1,-1,1,0,-1,0,-6.60723
1,0,1,0,-1,1,-1,1,0,0,4.06877
1,0,-1,0,1,1,0,-1,0,0,0.705532
-1,-1,0,1,1,1,0,1,-1,1,2.92707
-1,0,1,0,-1,1,0,0,-1,1,-3.94061
-1,-1,0,-1,1,1,1,0,0,1,1.1994
1,1,1,1,-1,1,0,-1,-1,1,9.86241
-1,0,-1,1,1,0,1,0,-1,0,1.27905
1,-1,-1,-1,1,-1,0,0,1,-1,-2.56046
-1,-1,-1,1,0,1,-1,-1,0,-1,-1.39237
1,0,1,1,1,1,1,-1,1,0,5.93033
1,-1,-1,1,-1,0,1,-1,1,0,-0.356504
1,-1,1,-1,0,-1,-1,0,-1,0,-0.187035
1,0,1,0,-1,1,1,1,0,0,4.46436
-1,-1,-1,1,1,0,-1,1,-1,0,-2.05681
1,0,1,-1,0,0,0,-1,1,-1,3.62568
-1,1,1,-1,0,0,0,1,0,-1,-2.48908
-1,1,-1,1,-1,1,0,1,0,0,-3.81496
-1,0,0,0,0,0,-1,0,1,1,-4.73524
-1,-1,0,-1,0,0,0,-1,1,0,-2.60753
-1,1,1,-1,1,0,1,0,1,-1,1.4044
-1,1,-1,1,1,0,1,-1,-1,0,0.926947
1,1,1,1,1,-1,1,1,-1,0,9.77172
1,-1,1,0,-1,-1,0,0,0,-1,0.940197
-1,-1,0,1,0,-1,1,0,-1,1,-5.98028
1,-1,0,1,0,0,-1,0,0,1,-0.0887944
-1,-1,1,1,-1,-1,1,1,-1,0,-8.27578
-1,-1,0,-1,1,1,0,0,0,-1,2.07705
-1,-1,0,-1,1,1,1,-1,-1,0,2.39808
-1,0,1,-1,0,-1,1,-1,0,1,-3.97318
-1,1,-1,1,-1,-1,1,-1,0,-1,-6.24635
-1,0,0,-1,1,-1,0,1,-1,1,-1.36507
1,-1,-1,-1,-1,-1,0,-1,-1,0,-3.80982
-1,1,-1,-1,-1,0,-1,0,0,1,-8.01346
-1,0,1,-1,0,0,0,-1,0,1,-1.48027
-1,1,0,1,0,-1,-1,0,1,0,-4.25552
1,0,1,1,-1,0,1,1,-1,1,5.98952
-1,-1,1,-1,0,1,0,1,0,0,-1.74106
-1,0,1,0,1,1,-1,0,1,-1,-0.600033
1,1,-1,0,1,-1,0,1,1,1,2.53142
-1,1,1,0,1,0,-1,-1,-1,0,-2.53561
-1,0,-1,-1,1,1,1,0,1,1,3.14649
-1,0,-1,1,0,1,1,1,0,0,0.423208
-1,1,0,0,-1,-1,0,-1,1,0,-8.29065
-1,-1,1,1,-1,-1,-1,0,0,1,-9.14963
1,0,-1,0,1,1,0,1,-1,1,2.7707
1,0,0,1,0,-1,-1,1,-1,-1,3.25677
-1,0,1,0,0,0,1,0,1,-1,-2.19549
-1,-1,-1,-1,1,0,0,0,0,0,-0.155448
1,1,1,-1,-1,0,0,-1,1,1,5.77948
-1,0,-1,0,1,-1,1,0,0,1,-0.715994
-1,-1,0,0,1,-1,-1,-1,1,0,-1.15738
1,0,1,1,0,0,1,1,1,0,6.90784
1,0,0,1,0,1,-1,0,1,-1,4.74842
-1,1,-1,1,-1,0,0,-1,0,-1,-5.44854
1,0,0,0,1,-1,1,0,1,-1,2.27652
1,0,1,0,-1,-1,1,-1,-1,1,3.10073
-1,1,-1,-1,0,0,-1,1,1,-1,-4.04842
1,0,1,1,-1,0,1,0,0,0,5.97325
1,0,-1,-1,1,0,-1,-1,1,1,0.684296
-1,0,0,0,-1,1,-1,-1,1,0,-3.62538
-1,-1,-1,-1,-1,1,-1,-1,1,1,-7.00518
-1,1,-1,1,1,-1,1,-1,-1,1,1.03324
1,-1,0,-1,0,-1,0,1,-1,0,-3.96077
-1,-1,1,1,-1,0,1,-1,1,-1,-4.71521
1,0,1,1,1,-1,0,-1,0,0,6.82652
1,-1,0,0,1,0,1,-1,-1,1,-0.973919
-1,0,1,-1,0,1,0,1,1,1,-1.09984
-1,1,0,1,1,1,-1,-1,-1,1,0.0582779
1,0,1,0,1,0,1,-1,0,0,6.96472
1,-1,1,-1,0,0,-1,0,0,1,1.73442
-1,0,0,0,0,0,-1,-1,0,1,-4.82484
-1,1,1,1,0,1,1,-1,1,1,1.28354
1,1,-1,-1,0,0,-1,0,-1,0,5.01941
1,-1,1,1,0,0,0,1,0,1,4.56423
1,-1,0,-1,1,-1,-1,0,0,1,-2.00835
-1,0,-1,0,0,1,-1,-1,-1,-1,-1.79912
1,0,1,-1,1,0,0,-1,1,0,4.785
-1,-1,1,0,-1,0,-1,-1,-1,1,-5.87511
1,-1,1,0,0,1,-1,-1,1,0,2.55011
-1,-1,1,0,-1,0,-1,1,-1,1,-7.02838
-1,-1,1,0,1,1,-1,1,0,-1,-0.537903
1,1,-1,1,0,0,-1,0,-1,0,4.70586
1,1,1,1,1,0,-1,0,1,1,9.13737
-1,-1,1,1,0,1,0,0,0,-1,-2.44088
-1,1,1,0,1,-1,-1,1,0,0,-2.78938
1,-1,1,1,-1,0,1,-1,-1,1,2.91903
-1,-1,0,0,-1,1,0,0,-1,-1,-4.05571
1,-1,0,1,0,0,1,1,1,-1,-0.788818
-1,-1,0,0,-1,1,-1,0,0,0,-5.38811
-1,0,1,0,-1,0,-1,-1,1,0,-7.09819
-1,0,-1,0,1,0,0,1,-1,-1,0.715974
-1,0,1,0,-1,0,0,-1,1,-1,-6.31859
-1,0,0,1,0,1,-1,-1,-1,-1,-3.20784
1,-1,-1,-1,-1,-1,-1,1,1,1,-2.52919
-1,0,1,0,0,0,-1,-1,-1,-1,-4.43009
1,-1,1,0,-1,-1,-1,0,1,-1,0.614952
-1,0,-1,0,-1,-1,-1,0,0,-1,-8.23237
-1,1,0,-1,1,0,1,1,1,0,-0.608101
-1,-1,1,0,1,1,-1,1,1,1,1.23266
1,1,-1,0,0,1,1,-1,1,-1,3.10079
-1,0,-1,1,-1,-1,-1,0,-1,-1,-8.44065
1,0,-1,-1,-1,0,0,-1,1,-1,-1.41442
1,0,-1,-1,0,1,1,1,1,1,-1.18581
1,0,1,-1,-1,-1,0,1,-1,0,3.53352
1,1,1,0,1,0,1,1,0,-1,9.61214
-1,0,-1,-1,0,0,1,1,-1,0,-3.63459
1,-1,0,0,1,1,1,1,1,1,-0.729759
-1,-1,-1,-1,-1,0,-1,1,-1,1,-6.12531
1,-1,-1,-1,-1,0,1,1,-1,1,-2.05637
-1,-1,1,0,0,0,-1,1,-1,1,-5.72156
-1,1,1,0,0,1,0,0,-1,1,-2.7797
1,0,0,-1,1,1,-1,0,-1,0,2.04679
-1,-1,1,-1,0,0,1,0,0,1,-2.33108
-1,0,0,-1,0,1,1,0,-1,-1,0.219992
1,1,-1,1,0,-1,0,1,-1,0,4.44352
1,1,-1,1,1,1,1,-1,-1,1,4.82196
1,-1,0,0,-1,-1,-1,-1,0,0,-0.0678873
1,1,0,-1,0,1,1,-1,0,0,4.82233
1,1,-1,1,0,-1,-1,1,-1,1,5.03329
-1,1,-1,1,-1,0,-1,1,1,-1,-6.02725
1,0,-1,-1,-1,1,-1,1,1,1,2.09358
-1,1,1,-1,-1,0,-1,1,-1,-1,-8.41421
1,-1,0,0,-1,-1,-1,1,-1,0,-0.499827
-1,-1,0,1,-1,-1,-1,0,1,1,-8.36926
1,-1,-1,-1,1,0,-1,0,0,-1,-3.23226
1,0,-1,0,-1,1,-1,0,-1,1,0.887191
-1,-1,1,0,0,-1,1,-1,0,0,-5.88816
1,1,0,0,1,0,1,-1,1,1,5.90472
-1,1,0,1,0,-1,0,0,1,1,-5.79859
-1,1,1,0,1,1,0,-1,-1,1,1.86766
-1,1,1,1,0,1,1,1,0,1,-0.114026
-1,1,1,-1,-1,-1,1,1,-1,1,-5.74992
-1,0,-1,1,0,0,0,1,-1,-1,-3.98275
-1,0,1,1,1,1,1,-1,0,-1,2.26895
1,1,-1,0,1,0,1,1,-1,1,2.59766
1,-1,1,1,1,-1,0,0,1,-1,2.19531
1,1,-1,-1,1,-1,-1,-1,1,-1,3.49143
1,-1,1,1,1,-1,1,-1,1,0,2.21542
1,-1,1,0,-1,1,0,1,0,-1,2.81161
1,-1,-1,-1,-1,-1,0,0,1,1,-3.64962
-1,1,0,-1,1,-1,1,1,1,1,-1.04576
-1,0,-1,0,1,1,-1,0,1,0,1.56955
-1,0,-1,-1,-1,0,-1,1,-1,0,-6.05399
1,1,0,0,-1,-1,-1,-1,0,1,6.19293
-1,-1,1,1,0,1,1,-1,-1,0,-0.919134
-1,1,1,0,1,-1,-1,-1,1,1,-0.983171
-1,-1,1,0,-1,0,1,-1,1,0,-4.00497
-1,0,-1,-1,-1,-1,0,-1,0,1,-10.6573
1,0,0,-1,1,-1,0,-1,-1,0,0.702713
1,0,1,0,0,-1,1,0,1,-1,5.2108
1,1,0,1,-1,-1,-1,-1,-1,0,7.43442
1,-1,-1,-1,-1,0,1,1,-1,1,-3.43574
-1,1,-1,1,1,1,0,1,0,0,0.34412
1,1,0,0,0,1,1,1,1,0,4.84006
-1,0,-1,0,1,1,-1,1,-1,0,1.2506
-1,0,-1,0,-1,1,1,1,1,1,-4.34143
-1,1,0,0,-1,0,1,1,0,0,-4.6984
1,-1,-1,-1,0,0,0,1,0,1,-4.43118
-1,-1,-1,1,1,1,0,0,0,1,2.48392
-1,1,0,0,1,1,-1,1,-1,1,0.381651
1,1,0,1,0,1,0,1,-1,-1,6.65601
-1,-1,0,0,0,-1,1,0,-1,-1,-3.8266
1,-1,-1,1,1,1,-1,0,1,0,-1.16977
1,0,1,1,-1,0,-1,0,-1,-1,6.54504
-1,0,-1,-1,0,-1,0,1,0,0,-4.33405
1,-1,1,0,1,-1,-1,1,-1,-1,1.49389
1,-1,0,-1,1,-1,1,-1,1,-1,-1.34675
1,0,-1,-1,1,-1,0,-1,1,0,2.18581
1,0,1,0,-1,1,1,0,-1,1,3.35098
1,-1,-1,0,-1,0,0,0,1,-1,-0.977639
-1,0,1,1,1,1,0,1,1,1,3.32883
1,0,0,0,0,1,1,-1,0,0,1.23401
1,1,1,-1,1,1,-1,1,0,0,6.08614
-1,-1,1,0,-1,1,0,0,0,0,-4.81006
-1,0,0,-1,1,-1,-1,1,1,-1,-2.08768
-1,0,1,-1,-1,1,-1,1,1,1,-4.38322
1,1,1,1,1,1,-1,1,0,0,8.15829
1,0,1,1,0,1,1,1,0,1,5.3808
-1,0,-1,-1,-1,-1,-1,1,-1,-1,-8.54734
-1,-1,0,0,0,1,1,0,-1,0,0.965659
1,1,-1,1,0,0,-1,1,-1,-1,5.92767
1,0,-1,-1,1,0,1,1,1,1,0.813475
-1,-1,1,0,-1,-1,1,-1,-1,1,-6.59912
-1,0,-1,0,1,1,-1,1,-1,0,1.31877
1,0,-1,1,-1,-1,-1,1,1,-1,1.00059
1,0,1,0,-1,0,0,0,1,0,4.9484
1,0,-1,1,0,-1,1,1,-1,1,1.19379
-1,0,-1,0,-1,1,1,0,1,0,-2.12601
-1,-1,-1,1,-1,-1,-1,0,0,-1,-9.07464
-1,-1,0,1,0,-1,1,1,0,0,-4.83367
1,0,0,1,-1,1,0,0,0,-1,2.30264
-1,-1,0,-1,1,1,1,-1,1,-1,4.34472
-1,0,-1,0,1,-1,1,0,0,-1,-1.74096
-1,0,1,0,1,0,-1,-1,1,1,0.884129
1,1,-1,1,1,1,-1,0,0,0,5.82872
1,1,-1,-1,0,-1,0,0,0,-1,4.93825
-1,0,0,-1,-1,-1,-1,0,-1,0,-9.40645
-1,1,1,-1,-1,-1,0,0,0,0,-7.96837
-1,-1,0,-1,0,1,-1,1,1,-1,-1.29363
-1,1,0,-1,0,-1,0,-1,1,-1,-4.62274
-1,-1,-1,0,-1,0,0,-1,1,0,-5.80951
1,1,-1,1,0,0,-1,-1,1,0,3.21623
-1,0,0,-1,1,1,0,1,0,0,0.969201
-1,1,1,0,1,1,0,-1,1,-1,1.64177
1,0,1,1,1,-1,-1,1,0,-1,6.15229
-1,0,-1,1,1,1,1,1,-1,0,1.3826
1,0,1,1,-1,1,-1,1,0,1,5.77439
1,-1,0,1,1,1,-1,-1,-1,1,0.223737
1,0,0,0,-1,0,0,1,1,0,4.17389
-1,-1,-1,0,0,-1,-1,1,-1,0,-6.58341
1,-1,1,1,1,1,1,-1,0,1,2.28847
1,1,-1,0,0,1,1,-1,-1,-1,2.57119
1,0,-1,1,1,0,1,-1,1,-1,2.84781
1,-1,1,0,1,-1,1,0,-1,0,0.197979
-1,1,0,-1,0,1,0,0,0,1,-2.75814
-1,0,1,0,-1,0,1,1,-1,-1,-5.7115
-1,-1,1,0,0,1,0,1,0,0,0.0584902
1,-1,1,1,-1,-1,1,-1,1,1,1.02386
1,1,-1,0,-1,1,1,-1,-1,-1,3.42948
1,0,0,0,0,1,0,-1,0,0,2.99536
-1,1,1,0,1,-1,0,0,-1,0,-1.53967
1,-1,0,1,1,-1,0,1,1,1,-1.34163
1,0,0,1,1,0,-1,1,-1,1,2.95897
-1,-1,-1,1,-1,-1,1,-1,-1,0,-5.99376
-1,1,1,1,1,0,1,1,-1,0,3.3304
-1,1,-1,0,0,1,0,-1,-1,0,-1.01556
-1,0,0,-1,0,-1,0,-1,1,0,-6.32755
1,1,0,-1,1,-1,0,0,-1,1,4.29889
-1,1,-1,1,1,0,1,-1,0,0,0.712871
1,1,1,0,1,-1,-1,1,1,0,7.80715
-1,-1,-1,0,1,0,0,-1,1,1,1.60964
1,-1,-1,1,1,1,0,1,-1,1,-1.5868
-1,1,1,1,0,1,1,-1,1,0,0.860834
-1,-1,0,0,-1,0,1,1,-1,1,-6.47895
1,0,-1,1,1,-1,-1,-1,-1,0,0.547406
-1,0,1,0,1,-1,-1,-1,1,-1,-4.13788
1,0,1,0,0,0,0,1,0,-1,3.85876
1,0,1,-1,-1,1,-1,1,0,-1,4.31427
-1,-1,0,0,-1,1,0,-1,0,-1,-3.91227
-1,1,-1,-1,1,-1,1,0,1,0,-1.5087
-1,0,1,-1,1,-1,-1,-1,0,-1,-3.41582
1,-1,0,1,0,-1,1,1,1,0,0.243642
-1,1,-1,1,0,0,1,1,-1,1,-4.02783
1,-1,0,1,-1,1,0,1,1,1,-0.819519
1,-1,0,0,1,1,0,0,0,1,0.301985
1,-1,0,1,1,-1,0,0,1,1,2.19301
-1,0,-1,-1,-1,0,0,0,-1,0,-5.60142
1,0,1,0,1,0,-1,0,1,-1,5.914
-1,-1,0,0,0,-1,1,0,0,1,-4.00108
1,1,1,0,-1,0,1,0,1,-1,7.43106
-1,-1,0,1,1,0,-1,1,-1,1,-2.53733
-1,-1,0,1,-1,-1,1,1,1,1,-7.22017
-1,1,0,1,1,0,1,1,1,-1,0.825988
1,1,1,1,-1,1,1,1,-1,-1,9.94318
1,1,0,-1,0,0,0,-1,1,1,6.39019
1,-1,0,1,1,-1,0,-1,0,0,0.958275
1,1,-1,0,-1,-1,0,1,-1,0,5.13681
-1,1,-1,0,-1,0,0,-1,-1,0,-6.07735
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-6.63597
-1,-1,1,1,0,1,-1,1,0,0,-2.06452
1,-1,0,1,0,1,1,-1,1,-1,0.513805
1,1,1,-1,0,-1,1,1,0,1,7.1954
1,1,1,-1,-1,0,1,1,-1,0,4.6509
-1,0,0,-1,-1,1,0,-1,1,0,-2.93269
1,1,0,1,1,0,-1,-1,0,-1,7.42006
-1,-1,1,1,-1,0,-1,-1,1,0,-7.22137
-1,0,0,0,-1,-1,0,-1,0,-1,-7.92858
1,-1,-1,0,-1,-1,1,-1,0,-1,-1.9899
1,1,1,0,0,-1,0,1,0,1,8.61038
1,1,0,0,1,-1,-1,0,-1,0,5.57165
1,0,1,0,0,-1,-1,-1,1,-1,3.86778
1,0,-1,1,-1,-1,-1,-1,-1,-1,1.59288
-1,1,1,0,0,0,0,0,0,1,-2.60172
1,0,-1,1,1,0,0,1,1,0,2.34506
1,1,-1,0,1,1,1,0,-1,0,4.37035
-1,0,0,-1,0,1,-1,1,1,1,-0.990661
1,-1,0,0,1,-1,1,-1,1,0,0.0333094
-1,1,1,0,1,0,0,0,0,0,-0.809863
-1,1,0,-1,0,1,-1,-1,0,1,-2.21722
-1,-1,-1,-1,1,1,-1,-1,-1,-1,1.46452
1,-1,0,-1,0,-1,1,-1,1,1,-0.351804
1,0,-1,-1,0,-1,-1,0,0,0,-0.919382
-1,0,-1,-1,-1,0,-1,1,0,-1,-7.10158
1,0,1,-1,0,0,-1,0,0,0,5.19862
-1,1,1,1,1,0,-1,1,0,1,-1.58938
-1,-1,1,-1,-1,1,0,1,-1,1,-2.97418
1,1,0,-1,0,1,0,1,1,0,4.15168
-1,0,0,1,1,-1,1,1,1,0,1.0345
-1,0,1,-1,-1,-1,0,0,0,0,-6.95364
-1,1,1,-1,1,0,0,1,1,-1,-1.02916
-1,-1,1,0,0,1,-1,0,0,0,-2.96338
-1,0,1,0,0,0,1,1,-1,1,-4.14121
1,1,1,0,-1,-1,1,0,0,1,7.651
-1,0,1,1,1,1,1,1,-1,-1,3.84247
1,-1,0,-1,1,1,0,0,-1,1,-0.789248
-1,1,0,0,-1,1,0,1,0,1,-4.61798
-1,0,-1,1,1,-1,0,0,0,1,-2.93758
1,1,1,1,1,0,0,1,-1,0,11.1356
-1,1,1,1,0,0,0,0,1,0,-3.95519
-1,1,0,1,-1,1,1,-1,1,-1,-1.96943
-1,0,-1,-1,1,0,-1,-1,-1,-1,-0.693802
-1,1,1,1,1,1,-1,-1,0,0,1.75529
1,-1,-1,-1,1,1,0,0,1,0,-4.25041
-1,1,-1,1,0,1,0,-1,-1,-1,-1.63278
1,-1,0,1,1,1,0,0,0,0,2.62719
1,-1,1,1,-1,1,1,0,0,-1,4.47224
-1,1,1,-1,0,1,-1,0,0,-1,-1.84087
1,-1,-1,1,0,1,1,-1,1,0,-0.80111
1,-1,-1,-1,1,0,1,-1,-1,-1,-3.14267
1,0,-1,0,1,-1,0,-1,1,1,2.28218
-1,1,-1,1,1,-1,0,1,-1,0,-2.44539
-1,0,-1,-1,-1,1,1,-1,1,0,-4.17714
-1,-1,0,1,-1,0,0,-1,0,0,-5.14031
-1,-1,0,0,-1,0,-1,-1,1,0,-6.4627
1,-1,0,1,1,-1,1,1,0,1,1.31758
1,1,1,-1,1,-1,1,1,-1,1,7.32735
1,-1,0,-1,1,1,-1,0,-1,-1,-3.30622
1,-1,0,-1,1,-1,0,-1,-1,1,-1.96279
1,0,1,-1,-1,1,-1,1,0,0,5.19763
-1,0,0,1,1,0,0,-1,-1,-1,0.453245
1,0,1,-1,0,-1,1,-1,-1,-1,5.26811
1,1,0,0,0,-1,1,0,0,-1,6.59312
-1,0,-1,0,0,0,-1,0,1,-1,-5.7463
1,-1,-1,-1,0,-1,-1,0,-1,0,-2.94257
1,1,1,0,1,-1,0,0,0,-1,6.34136
1,1,0,-1,0,1,1,1,1,1,4.67416
-1,1,-1,0,1,0,0,-1,0,1,0.554555
1,0,1,1,-1,1,0,0,-1,-1,4.92036
-1,0,0,-1,0,-1,1,0,0,0,-3.11399
1,1,-1,1,1,-1,1,-1,0,0,4.22432
1,0,-1,0,1,1,-1,0,0,-1,0.848494
-1,0,-1,0,0,-1,-1,1,0,0,-7.34547
1,1,0,1,1,0,1,-1,-1,-1,7.64916
-1,-1,0,1,0,1,-1,1,-1,-1,-0.711327
1,0,0,0,0,0,1,-1,-1,0,1.11966
-1,-1,-1,-1,0,1,-1,-1,-1,-1,-2.33305
-1,-1,0,-1,1,1,-1,1,0,-1,1.25651
1,-1,0,1,0,1,-1,0,0,0,3.06158
1,-1,-1,0,-1,1,0,-1,0,-1,-1.65093
1,0,1,1,0,0,0,-1,-1,1,5.5412
-1,-1,0,0,0,-1,1,1,0,1,-4.26388
1,-1,-1,1,0,-1,1,1,1,0,-2.02583
1,1,1,1,-1,0,-1,0,1,-1,9.08651
1,1,0,0,1,-1,1,1,0,-1,6.68283
1,1,-1,-1,1,1,1,0,1,1,2.66961
1,1,1,1,1,1,-1,-1,-1,-1,7.99471
1,-1,0,0,1,-1,0,1,-1,-1,-0.705281
-1,-1,-1,0,-1,0,-1,-1,1,-1,-6.50065
1,0,1,0,-1,-1,-1,0,1,-1,3.85404
-1,1,-1,0,1,0,0,0,1,-1,-0.048729
-1,1,1,1,-1,-1,-1,-1,-1,0,-9.90881
1,0,1,-1,-1,1,1,-1,1,0,3.85154
1,1,1,-1,0,1,1,-1,-1,-1,5.76857
1,1,-1,1,1,1,1,1,0,1,4.40945
1,1,0,0,1,1,0,-1,-1,0,5.86342
1,-1,1,-1,-1,0,1,-1,-1,-1,0.39209
-1,1,-1,1,0,-1,-1,0,-1,-1,-5.27882
-1,0,1,1,-1,0,0,0,0,1,-7.11783
1,1,-1,1,-1,0,0,-1,1,0,3.18597
1,0,0,1,-1,1,0,-1,1,-1,4.15057
1,-1,0,-1,0,0,1,-1,1,0,-0.983175
1,0,1,1,1,-1,0,0,-1,0,4.89141
1,1,-1,-1,-1,0,0,-1,-1,-1,-0.318999
-1,0,0,-1,-1,0,0,-1,-1,1,-7.3047
-1,0,1,0,1,1,-1,-1,1,-1,1.00359
1,-1,-1,0,1,1,0,-1,1,0,-0.626281
-1,-1,1,-1,1,-1,0,1,-1,-1,-2.59989
1,0,1,-1,-1,0,-1,1,0,-1,4.15208
-1,-1,1,1,0,1,-1,1,1,-1,-3.60785
1,0,0,1,1,1,1,0,-1,0,4.87996
-1,1,1,-1,0,0,0,-1,1,0,-4.55566
-1,-1,-1,1,1,-1,-1,1,-1,-1,-1.79906
1,1,0,0,0,1,-1,-1,-1,-1,4.52215
1,0,-1,-1,0,0,1,1,0,-1,-0.155939
-1,0,-1,1,1,-1,1,1,1,-1,-1.24977
1,0,1,-1,1,-1,-1,1,1,1,4.15223
1,-1,1,0,-1,-1,0,0,-1,0,3.48959
1,0,-1,1,-1,-1,1,0,0,1,1.80637
-1,0,0,0,1,1,1,1,1,0,2.00234
1,1,-1,-1,1,1,1,-1,-1,-1,1.77729
1,0,-1,0,1,1,-1,-1,-1,0,-0.385469
1,-1,-1,1,-1,1,1,0,1,1,-2.26987
-1,-1,1,-1,1,0,0,-1,1,0,0.622825
1,0,0,0,1,-1,0,0,1,1,2.00229
1,1,-1,0,1,-1,0,0,1,1,3.91868
-1,-1,-1,0,-1,0,-1,1,-1,-1,-6.21879
1,0,0,0,1,0,1,0,0,1,2.36009
-1,1,0,1,-1,0,0,-1,0,-1,-6.32179
1,1,0,-1,0,-1,0,1,-1,-1,5.40988
-1,0,0,1,1,1,0,0,0,1,1.33882
1,-1,-1,0,1,0,-1,0,0,0,-0.859034
1,0,-1,0,0,1,-1,0,0,1,0.293242
-1,0,1,0,-1,1,1,-1,0,0,-3.64688
-1,-1,-1,-1,1,0,1,0,0,1,0.701009
1,0,-1,-1,0,1,0,-1,0,1,0.45412
1,1,0,-1,1,0,-1,1,-1,0,5.13662
1,1,1,0,-1,-1,1,-1,0,1,7.61084
1,-1,-1,-1,0,-1,0,1,-1,-1,-3.68112
1,-1,-1,1,1,0,-1,1,1,-1,-1.57492
-1,0,-1,0,1,1,1,-1,1,1,4.33639
1,0,1,-1,0,0,0,1,1,-1,4.14203
1,1,0,1,0,0,0,-1,0,0,8.39639
-1,1,0,0,-1,0,-1,0,0,-1,-6.0792
-1,1,-1,0,0,1,1,1,1,0,-1.25967
1,1,1,0,0,1,-1,-1,-1,-1,10.3846
-1,-1,-1,1,-1,1,-1,0,0,-1,-3.66579
