X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.908,0.99,0.496,0.134,0.157,0.35,0.327,0.987,0.669,0.23,4.933
0.426,0.591,0.108,0.694,0.042,0.664,0.021,0.693,0.122,0.089,16.595
0.04,0.932,0.567,0.963,0.065,0.703,0.636,0.712,0.191,0.823,11.624
0.092,0.955,0.05,0.092,0.122,0.675,0.127,0.692,0.508,0.787,8.35
0.273,0.165,0.249,0.101,0.149,0.695,0.637,0.03,0.241,0.083,5.742
0.288,0.401,0.592,0.856,0.938,0.384,0.446,0.365,0.138,0.905,17.969
0.358,0.836,0.457,0.709,0.196,0.407,0.486,0.163,0.03,0.625,17.71
0.508,0.67,0.407,0.397,0.071,0.883,0.35,0.737,0.971,0.049,12.885
0.97,0.016,0.794,0.399,0.143,0.27,0.089,0.557,0.451,0.419,6.179
0.298,0.146,0.685,0.722,0.961,0.467,0.638,0.415,0.705,0.786,13.986
0.581,0.737,0.272,0.191,0.075,0.491,0.533,0.107,0.427,0.662,12.288
0.614,0.119,0.768,0.555,0.528,0.808,0.614,0.383,0.511,0.639,10.569
0.574,0.63,0.263,0.763,0.998,0.59,0.384,0.365,0.982,0.518,22.645
0.228,0.393,0.579,0.616,0.004,0.565,0.405,0.835,0.905,0.163,8.818
0.499,0.54,0.05,0.299,0.725,0.559,0.055,0.954,0.725,0.371,18.061
0.732,0.283,0.301,0.785,0.33,0.684,0.454,0.78,0.818,0.236,15.117
0.019,0.6,0.588,0.885,0.059,0.507,0.758,0.812,0.855,0.188,10.897
0.832,0.886,0.288,0.666,0.4,0.862,0.88,0.936,0.091,0.378,18.74
0.669,0.61,0.382,0.868,0.656,0.565,0.221,0.536,0.933,0.803,20.511
0.612,0.959,0.141,0.825,0.939,0.354,0.223,0.999,0.549,0.023,25.047
0.342,0.037,0.859,0.348,0.831,0.961,0.827,0.358,0.685,0.786,10.179
0.08,0.683,0.798,0.107,0.883,0.474,0.998,0.026,0.087,0.992,8.151
0.299,0.215,0.603,0.105,0.399,0.91,0.424,0.687,0.143,0.575,6.797
0.426,0.511,0.461,0.878,0.399,0.639,0.652,0.363,0.954,0.441,17.536
0.142,0.899,0.862,0.146,0.394,0.732,0.455,0.32,0.563,0.198,9.082
0.103,0.033,0.507,0.089,0.728,0.495,0.104,0.096,0.209,0.979,4.129
0.222,0.941,0.336,0.188,0.483,0.509,0.455,0.869,0.365,0.529,9.272
0.671,0.601,0.447,0.835,0.149,0.451,0.764,0.449,0.979,0.506,17.597
0.248,0.748,0.9,0.143,0.113,0.191,0.264,0.082,0.447,0.062,10.719
0.014,0.124,0.698,0.705,0.602,0.955,0.528,0.166,0.053,0.298,10.974
0.806,0.628,0.772,0.999,0.039,0.682,0.655,0.861,0.408,0.599,22.393
0.683,0.834,0.143,0.102,0.183,0.557,0.827,0.693,0.262,0.083,14.291
0.075,0.108,0.848,0.255,0.168,0.195,0.436,0.667,0.621,0.804,6.011
0.018,0.857,0.804,0.972,0.366,0.732,0.189,0.882,0.432,0.133,13.416
0.562,0.596,0.033,0.796,0.321,0.956,0.925,0.759,0.127,0.564,21.774
0.389,0.735,0.646,0.372,0.077,0.426,0.877,0.511,0.453,0.075,12.731
0.322,0.602,0.372,0.857,0.252,0.862,0.858,0.639,0.182,0.424,16.433
0.966,0.636,0.971,0.892,0.88,0.328,0.563,0.054,0.355,0.968,26.758
0.384,0.44,0.683,0.284,0.565,0.741,0.895,0.687,0.71,0.896,10.874
0.774,0.029,0.466,0.325,0.306,0.026,0.329,0.538,0.432,0.528,4.836
0.243,0.276,0.165,0.053,0.857,0.04,0.169,0.615,0.694,0.263,8.218
0.947,0.503,0.876,0.271,0.668,0.629,0.152,0.249,0.564,0.639,20.724
0.452,0.442,0.202,0.214,0.431,0.978,0.03,0.834,0.731,0.417,12.164
0.041,0.799,0.506,0.824,0.586,0.062,0.928,0.425,0.695,0.552,11.768
0.647,0.022,0.879,0.776,0.809,0.313,0.683,0.167,0.395,0.97,16.697
0.128,0.776,0.782,0.041,0.273,0.329,0.821,0.218,0.158,0.747,7.5
0.897,0.656,0.184,0.711,0.188,0.07,0.741,0.566,0.699,0.095,19.394
0.215,0.548,0.04,0.28,0.907,0.2,0.784,0.799,0.937,0.139,14.982
0.128,0.547,0.001,0.593,0.389,0.246,0.205,0.781,0.875,0.466,14.511
0.06,0.435,0.841,0.81,0.66,0.806,0.845,0.611,0.414,0.855,14.708
0.169,0.366,0.458,0.252,0.224,0.717,0.585,0.171,0.347,0.645,5.464
0.756,0.543,0.734,0.433,0.067,0.935,0.644,0.919,0.96,0.204,14.308
0.544,0.512,0.552,0.45,0.705,0.01,0.969,0.962,0.768,0.523,14.543
0.828,0.113,0.126,0.041,0.886,0.13,0.421,0.149,0.416,0.929,11.449
0.358,0.387,0.295,0.021,0.977,0.248,0.254,0.045,0.17,0.831,9.865
0.166,0.736,0.732,0.927,0.5,0.312,0.584,0.849,0.294,0.931,16.644
0.669,0.864,0.506,0.505,0.736,0.079,0.683,0.891,0.104,0.772,18.31
0.204,0.135,0.458,0.759,0.349,0.589,0.688,0.389,0.021,0.357,9.358
0.326,0.216,0.598,0.301,0.368,0.439,0.178,0.316,0.077,0.139,6.949
0.791,0.879,0.798,0.103,0.891,0.808,0.045,0.441,0.106,0.116,12.971
0.314,0.014,0.719,0.85,0.27,0.138,0.0,0.381,0.746,0.419,12.255
0.42,0.144,0.648,0.252,0.446,0.947,0.061,0.373,0.922,0.031,5.282
0.122,0.901,0.837,0.347,0.423,0.026,0.868,0.224,0.431,0.769,10.8
0.922,0.901,0.574,0.649,0.166,0.618,0.309,0.022,0.082,0.221,12.595
0.406,0.255,0.718,0.222,0.62,0.552,0.134,0.191,0.473,0.225,8.712
0.766,0.566,0.878,0.11,0.63,0.025,0.44,0.062,0.049,0.64,16.377
0.648,0.205,0.309,0.593,0.618,0.808,0.994,0.73,0.146,0.212,13.242
0.918,0.602,0.305,0.391,0.577,0.436,0.096,0.205,0.762,0.053,16.133
0.195,0.476,0.63,0.772,0.445,0.289,0.041,0.11,0.581,0.935,12.279
0.508,0.553,0.142,0.748,0.756,0.048,0.115,0.971,0.449,0.199,22.055
0.96,0.433,0.063,0.031,0.974,0.81,0.903,0.184,0.412,0.105,18.443
0.794,0.167,0.149,0.65,0.56,0.516,0.891,0.464,0.023,0.105,15.815
0.16,0.312,0.747,0.388,0.279,0.539,0.325,0.839,0.508,0.364,7.145
0.595,0.925,0.757,0.358,0.276,0.601,0.906,0.614,0.832,0.956,16.394
0.764,0.262,0.913,0.369,0.106,0.194,0.66,0.016,0.823,0.409,14.307
0.647,0.21,0.411,0.353,0.919,0.073,0.574,0.956,0.502,0.506,12.549
0.556,0.361,0.579,0.393,0.687,0.508,0.893,0.202,0.267,0.098,15.09
0.815,0.869,0.504,0.607,0.963,0.966,0.008,0.282,0.185,0.567,18.275
0.289,0.595,0.695,0.327,0.638,0.999,0.942,0.001,0.523,0.356,13.33
0.577,0.203,0.838,0.094,0.267,0.641,0.234,0.94,0.949,0.406,7.905
0.966,0.986,0.848,0.646,0.134,0.631,0.428,0.761,0.623,0.049,10.326
0.177,0.239,0.201,0.84,0.613,0.182,0.203,0.257,0.793,0.888,15.113
0.781,0.878,0.54,0.331,0.05,0.691,0.2,0.971,0.037,0.917,10.72
0.479,0.345,0.288,0.365,0.796,0.863,0.57,0.703,0.187,0.563,14.595
0.156,0.163,0.934,0.779,0.777,0.341,0.588,0.708,0.17,0.031,14.638
0.2,0.713,0.72,0.172,0.124,0.262,0.54,0.797,0.431,0.429,3.908
0.15,0.112,0.689,0.819,0.515,0.315,0.837,0.295,0.54,0.28,11.207
0.666,0.866,0.84,0.346,0.072,0.654,0.018,0.342,0.51,0.249,15.263
0.312,0.202,0.749,0.983,0.769,0.138,0.644,0.554,0.102,0.287,17.889
0.648,0.344,0.302,0.023,0.741,0.049,0.741,0.798,0.838,0.395,10.328
0.207,0.601,0.308,0.141,0.341,0.338,0.145,0.933,0.253,0.847,6.976
0.501,0.91,0.956,0.375,0.573,0.559,0.082,0.741,0.292,0.643,20.726
0.045,0.931,0.0,0.209,0.087,0.078,0.828,0.512,0.823,0.247,9.482
0.712,0.637,0.198,0.473,0.093,0.255,0.64,0.219,0.404,0.03,16.215
0.536,0.196,0.713,0.42,0.759,0.806,0.9,0.154,0.114,0.966,10.894
0.486,0.928,0.193,0.277,0.06,0.718,0.018,0.926,0.888,0.601,14.296
0.471,0.211,0.84,0.6,0.758,0.822,0.898,0.192,0.375,0.462,17.001
0.98,0.208,0.977,0.484,0.903,0.212,0.08,0.097,0.805,0.901,20.036
0.027,0.162,0.634,0.841,0.161,0.952,0.079,0.294,0.372,0.275,9.462
0.461,0.116,0.883,0.7,0.828,0.404,0.877,0.182,0.704,0.498,13.898
0.929,0.915,0.842,0.53,0.482,0.052,0.727,0.361,0.713,0.556,13.577
0.383,0.041,0.033,0.083,0.018,0.306,0.195,0.306,0.11,0.509,4.373
0.194,0.991,0.349,0.916,0.039,0.75,0.527,0.295,0.402,0.839,15.019
0.98,0.897,0.735,0.12,0.922,0.28,0.817,0.366,0.741,0.193,10.431
0.45,0.915,0.509,0.319,0.358,0.721,0.853,0.977,0.579,0.607,15.121
0.315,0.893,0.089,0.364,0.558,0.623,0.417,0.905,0.236,0.563,17.111
0.624,0.446,0.159,0.728,0.79,0.318,0.944,0.536,0.009,0.775,21.976
0.331,0.16,0.057,0.726,0.775,0.979,0.745,0.382,0.997,0.506,16.599
0.492,0.991,0.091,0.361,0.864,0.89,0.786,0.917,0.208,0.335,22.973
0.911,0.49,0.498,0.946,0.265,0.577,0.467,0.405,0.831,0.185,21.54
0.42,0.945,0.737,0.586,0.05,0.753,0.502,0.656,0.581,0.511,16.088
0.26,0.668,0.329,0.922,0.133,0.797,0.957,0.831,0.484,0.831,14.961
0.953,0.719,0.79,0.21,0.525,0.182,0.966,0.792,0.65,0.497,16.128
0.922,0.263,0.446,0.687,0.431,0.883,0.503,0.813,0.452,0.618,15.279
0.514,0.622,0.629,0.496,0.639,0.211,0.995,0.797,0.038,0.457,17.784
0.227,0.79,0.365,0.889,0.009,0.242,0.601,0.899,0.772,0.758,15.528
0.219,0.285,0.875,0.041,0.946,0.337,0.651,0.587,0.292,0.948,10.081
0.966,0.106,0.906,0.65,0.526,0.743,0.979,0.965,0.709,0.976,14.945
0.632,0.021,0.528,0.9,0.554,0.855,0.687,0.34,0.018,0.509,11.581
0.503,0.241,0.003,0.232,0.014,0.917,0.096,0.608,0.382,0.252,10.225
0.162,0.415,0.413,0.712,0.758,0.893,0.096,0.978,0.464,0.453,12.79
0.58,0.13,0.647,0.511,0.773,0.801,0.123,0.842,0.143,0.922,10.718
0.879,0.022,0.281,0.757,0.256,0.813,0.959,0.522,0.399,0.189,11.182
0.512,0.82,0.924,0.917,0.834,0.253,0.896,0.545,0.37,0.585,27.551
0.667,0.112,0.518,0.375,0.387,0.34,0.18,0.039,0.224,0.304,8.85
0.106,0.953,0.836,0.078,0.004,0.396,0.272,0.665,0.883,0.099,8.448
0.626,0.069,0.974,0.053,0.95,0.614,0.079,0.596,0.383,0.336,11.833
0.346,0.598,0.22,0.022,0.398,0.799,0.422,0.405,0.017,0.454,9.114
0.877,0.246,0.901,0.395,0.56,0.012,0.451,0.309,0.304,0.631,17.376
0.639,0.689,0.958,0.724,0.723,0.273,0.663,0.0,0.966,0.781,24.255
0.093,0.337,0.445,0.479,0.645,0.593,0.675,0.335,0.695,0.004,8.285
0.976,0.765,0.783,0.066,0.276,0.951,0.561,0.274,0.897,0.42,10.444
0.993,0.058,0.323,0.443,0.037,0.485,0.428,0.92,0.054,0.08,8.192
0.865,0.552,0.769,0.4,0.328,0.428,0.558,0.693,0.44,0.157,17.383
0.923,0.884,0.222,0.894,0.479,0.79,0.429,0.738,0.791,0.643,18.206
0.723,0.394,0.844,0.718,0.463,0.591,0.012,0.49,0.25,0.873,19.997
0.078,0.829,0.473,0.386,0.844,0.218,0.704,0.737,0.205,0.887,8.038
0.117,0.365,0.93,0.215,0.474,0.701,0.196,0.64,0.434,0.813,10.395
0.656,0.349,0.64,0.489,0.757,0.049,0.351,0.007,0.172,0.791,14.548
0.811,0.519,0.473,0.049,0.226,0.44,0.687,0.814,0.77,0.762,11.221
0.752,0.493,0.472,0.267,0.251,0.773,0.19,0.539,0.399,0.331,13.392
0.253,0.846,0.66,0.788,0.436,0.367,0.633,0.732,0.833,0.341,18.001
0.186,0.474,0.063,0.193,0.836,0.897,0.265,0.342,0.929,0.732,13.179
0.692,0.836,0.382,0.077,0.692,0.523,0.091,0.669,0.345,0.934,14.478
0.305,0.48,0.821,0.537,0.967,0.306,0.008,0.329,0.664,0.373,17.132
0.281,0.035,0.838,0.087,0.638,0.372,0.896,0.351,0.489,0.729,6.431
0.532,0.938,0.573,0.075,0.919,0.833,0.868,0.299,0.16,0.614,15.992
0.416,0.845,0.215,0.164,1.0,0.558,0.993,0.143,0.578,0.49,18.188
0.149,0.275,0.238,0.67,0.655,0.176,0.978,0.354,0.152,0.671,14.046
0.14,0.248,0.727,0.991,0.718,0.784,0.312,0.523,0.71,0.054,14.576
0.177,0.053,0.684,0.728,0.945,0.237,0.056,0.974,0.799,0.461,12.98
0.994,0.597,0.196,0.729,0.427,0.798,0.871,0.863,0.6,0.566,19.87
0.008,0.381,0.346,0.371,0.116,0.447,0.351,0.936,0.547,0.169,3.666
0.052,0.909,0.879,0.765,0.901,0.156,0.242,0.552,0.511,0.927,16.272
0.573,0.456,0.319,0.457,0.595,0.736,0.217,0.264,0.107,0.79,15.868
0.874,0.033,0.399,0.366,0.641,0.056,0.813,0.907,0.147,0.32,6.356
0.415,0.264,0.787,0.162,0.745,0.662,0.17,0.858,0.735,0.665,9.583
0.718,0.478,0.018,0.858,0.46,0.903,0.259,0.525,0.875,0.726,25.914
0.322,0.031,0.62,0.242,0.595,0.26,0.158,0.006,0.777,0.778,6.98
0.231,0.023,0.002,0.143,0.426,0.161,0.067,0.62,0.96,0.035,9.151
0.771,0.137,0.018,0.897,0.898,0.544,0.947,0.408,0.006,0.413,21.618
0.72,0.972,0.658,0.881,0.579,0.054,0.191,0.938,0.675,0.684,21.702
0.146,0.803,0.588,0.906,0.593,0.718,0.988,0.684,0.993,0.606,15.885
0.971,0.808,0.153,0.428,0.512,0.272,0.402,0.653,0.104,0.169,15.799
0.429,0.888,0.29,0.857,0.826,0.728,0.307,0.968,0.727,0.752,22.796
0.307,0.837,0.084,0.331,0.244,0.083,0.804,0.425,0.871,0.382,13.787
0.408,0.328,0.04,0.957,0.903,0.696,0.877,0.151,0.423,0.835,18.551
0.452,0.179,0.603,0.753,0.44,0.944,0.323,0.432,0.447,0.813,12.998
0.086,0.975,0.135,0.342,0.253,0.381,0.293,0.823,0.638,0.607,9.073
0.998,0.858,0.736,0.452,0.672,0.375,0.294,0.82,0.354,0.267,13.95
0.892,0.836,0.341,0.461,0.86,0.591,0.445,0.109,0.502,0.696,16.52
0.459,0.478,0.407,0.98,0.654,0.611,0.842,0.278,0.44,0.525,18.654
0.16,0.98,0.794,0.084,0.847,0.723,0.646,0.157,0.816,0.999,12.545
0.867,0.918,0.409,0.879,0.961,0.79,0.776,0.696,0.486,0.257,20.022
0.989,0.319,0.322,0.016,0.921,0.099,0.204,0.644,0.079,0.529,13.021
0.435,0.668,0.006,0.55,0.364,0.865,0.192,0.703,0.039,0.657,19.767
0.469,0.196,0.719,0.459,0.134,0.97,0.931,0.28,0.63,0.356,8.026
0.518,0.39,0.527,0.934,0.676,0.515,0.939,0.854,0.571,0.485,18.595
0.421,0.214,0.105,0.754,0.595,0.09,0.169,0.086,0.401,0.702,16.344
0.834,0.301,0.303,0.053,0.402,0.735,0.92,0.117,0.152,0.438,6.851
0.001,0.819,0.189,0.751,0.374,0.177,0.468,0.586,0.097,0.42,11.278
0.462,0.184,0.594,0.833,0.66,0.626,0.548,0.476,0.569,0.294,14.631
0.153,0.493,0.523,0.0,0.708,0.094,0.79,0.758,0.916,0.935,5.89
0.991,0.989,0.982,0.376,0.172,0.627,0.797,0.331,0.394,0.097,10.53
0.674,0.732,0.877,0.535,0.573,0.56,0.417,0.714,0.535,0.265,21.394
0.617,0.91,0.681,0.039,0.441,0.9,0.359,0.003,0.009,0.077,13.68
0.598,0.576,0.93,0.082,0.753,0.143,0.522,0.668,0.391,0.283,18.586
0.316,0.12,0.098,0.428,0.541,0.686,0.145,0.411,0.684,0.44,11.085
0.419,0.446,0.584,0.504,0.943,0.264,0.323,0.847,0.435,0.141,15.829
0.946,0.698,0.557,0.75,0.784,0.877,0.126,0.411,0.273,0.493,19.081
0.287,0.795,0.255,0.89,0.331,0.545,0.368,0.21,0.335,0.798,18.515
0.441,0.997,0.701,0.905,0.78,0.2,0.662,0.047,0.286,0.234,23.866
0.079,0.399,0.867,0.106,0.538,0.738,0.538,0.558,0.377,0.083,6.579
0.621,0.15,0.931,0.095,0.022,0.588,0.916,0.274,0.218,0.706,5.184
0.291,0.949,0.983,0.24,0.843,0.933,0.055,0.856,0.557,0.956,17.893
0.71,0.819,0.444,0.502,0.287,0.171,0.058,0.552,0.268,0.349,15.715
0.849,0.381,0.459,0.08,0.491,0.193,0.173,0.477,0.592,0.951,8.808
0.44,0.877,0.231,0.39,0.217,0.159,0.758,0.081,0.345,0.024,16.43
0.998,0.904,0.06,0.995,0.746,0.456,0.442,0.39,0.367,0.883,22.455
0.162,0.73,0.784,0.297,0.211,0.651,0.343,0.057,0.624,0.235,8.928
0.908,0.605,0.787,0.147,0.273,0.386,0.003,0.75,0.625,0.439,15.139
0.315,0.052,0.209,0.683,0.908,0.569,0.375,0.638,0.56,0.892,12.971
0.68,0.723,0.844,0.62,0.664,0.661,0.958,0.153,0.024,0.985,22.469
0.801,0.751,0.97,0.694,0.197,0.009,0.239,0.173,0.593,0.822,22.242
0.075,0.215,0.418,0.199,0.088,0.232,0.262,0.318,0.633,0.284,3.03
0.735,0.579,0.612,0.08,0.937,0.557,0.119,0.788,0.535,0.461,13.716
0.589,0.408,0.548,0.434,0.596,0.943,0.297,0.973,0.111,0.764,15.886
0.164,0.701,0.867,0.62,0.049,0.167,0.562,0.294,0.868,0.45,12.145
0.731,0.306,0.697,0.542,0.02,0.871,0.803,0.119,0.381,0.626,13.323
0.473,0.664,0.01,0.623,0.275,0.121,0.717,0.03,0.638,0.301,21.268
0.4,0.355,0.711,0.652,0.211,0.93,0.043,0.792,0.378,0.549,11.819
0.288,0.492,0.504,0.645,0.187,0.951,0.107,0.943,0.992,0.485,12.739
0.625,0.197,0.725,0.628,0.541,0.481,0.46,0.021,0.765,0.392,14.006
0.469,0.521,0.747,0.659,0.078,0.6,0.674,0.496,0.8,0.706,14.209
0.65,0.926,0.143,0.286,0.758,0.678,0.668,0.876,0.09,0.691,18.504
0.668,0.704,0.553,0.538,0.355,0.73,0.641,0.576,0.322,0.675,17.132
0.217,0.606,0.009,0.379,0.573,0.623,0.717,0.101,0.638,0.09,16.444
0.408,0.303,0.148,0.896,0.239,0.484,0.888,0.304,0.982,0.058,15.743
0.017,0.51,0.488,0.273,0.571,0.765,0.886,0.709,0.076,0.333,4.595
0.187,0.892,0.246,0.894,0.489,0.637,0.337,0.591,0.416,0.304,16.618
0.727,0.029,0.283,0.972,0.241,0.258,0.632,0.614,0.385,0.253,11.275
0.627,0.841,0.274,0.35,0.6,0.714,0.818,0.83,0.308,0.104,19.313
0.137,0.23,0.902,0.009,0.389,0.202,0.434,0.979,0.569,0.961,6.546
0.526,0.668,0.643,0.966,0.756,0.016,0.607,0.952,0.673,0.054,23.272
0.046,0.714,0.644,0.355,0.853,0.427,0.783,0.514,0.85,0.102,9.593
0.828,0.413,0.415,0.382,0.844,0.266,0.768,0.357,0.416,0.92,16.846
0.81,0.457,0.276,0.953,0.144,0.2,0.98,0.741,0.93,0.781,20.354
0.924,0.561,0.17,0.201,0.453,0.19,0.856,0.175,0.909,0.833,16.294
0.481,0.655,0.839,0.552,0.74,0.698,0.792,0.673,0.239,0.32,19.386
0.421,0.884,0.852,0.351,0.0,0.362,0.88,0.989,0.86,0.887,14.627
0.569,0.846,0.896,0.614,0.394,0.54,0.588,0.362,0.798,0.511,22.078
0.558,0.05,0.269,0.147,0.536,0.091,0.657,0.512,0.008,0.155,5.664
0.577,0.43,0.043,0.381,0.99,0.702,0.231,0.115,0.773,0.195,20.03
0.607,0.448,0.345,0.99,0.469,0.195,0.348,0.135,0.644,0.753,20.769
0.069,0.761,0.486,0.632,0.578,0.363,0.925,0.453,0.051,0.148,11.721
0.003,0.509,0.561,0.902,0.366,0.548,0.394,0.756,0.304,0.273,10.855
0.597,0.254,0.766,0.774,0.928,0.277,0.083,0.019,0.505,0.828,18.882
0.893,0.151,0.167,0.705,0.113,0.164,0.687,0.29,0.877,0.487,15.629
0.337,0.266,0.924,0.435,0.348,0.226,0.528,0.671,0.535,0.221,11.95
0.83,0.002,0.602,0.044,0.221,0.253,0.276,0.928,0.315,0.926,2.742
0.859,0.102,0.782,0.609,0.01,0.479,0.08,0.764,0.415,0.47,10.768
0.021,0.545,0.825,0.197,0.441,0.515,0.021,0.572,0.473,0.189,6.56
0.801,0.649,0.743,0.773,0.498,0.783,0.14,0.274,0.232,0.505,19.867
0.489,0.11,0.228,0.871,0.625,0.277,0.389,0.304,0.441,0.079,15.123
0.455,0.885,0.959,0.099,0.502,0.13,0.992,0.978,0.36,0.336,17.453
0.393,0.947,0.705,0.227,0.749,0.854,0.65,0.519,0.332,0.823,17.809
0.496,0.868,0.33,0.804,0.196,0.078,0.576,0.517,0.856,0.502,20.294
0.708,0.126,0.113,0.081,0.499,0.438,0.783,0.203,0.229,0.651,6.701
0.993,0.581,0.118,0.149,0.106,0.898,0.17,0.347,0.47,0.621,13.47
0.622,0.263,0.611,0.548,0.022,0.883,0.021,0.999,0.846,0.717,11.459
0.303,0.967,0.991,0.34,0.671,0.984,0.267,0.617,0.869,0.212,19.293
0.096,0.055,0.839,0.371,0.772,0.202,0.205,0.209,0.644,0.293,11.302
0.487,0.182,0.379,0.429,0.29,0.919,0.032,0.056,0.921,0.478,7.313
0.949,0.973,0.583,0.869,0.998,0.142,0.399,0.394,0.774,0.361,16.13
0.681,0.249,0.926,0.933,0.933,0.458,0.573,0.812,0.699,0.695,23.435
0.399,0.268,0.925,0.924,0.839,0.715,0.195,0.394,0.949,0.847,19.765
0.066,0.455,0.004,0.402,0.832,0.523,0.709,0.402,0.438,0.767,13.693
0.246,0.979,0.626,0.447,0.906,0.008,0.392,0.257,0.178,0.103,16.295
0.926,0.795,0.226,0.195,0.49,0.757,0.927,0.392,0.73,0.873,11.973
0.181,0.065,0.939,0.806,0.018,0.08,0.618,0.014,0.437,0.083,13.003
0.009,0.159,0.667,0.601,0.348,0.495,0.168,0.88,0.71,0.003,8.977
0.351,0.759,0.307,0.809,0.011,0.969,0.185,0.221,0.319,0.605,15.5
0.602,0.977,0.714,0.938,0.909,0.463,0.539,0.188,0.148,0.765,22.445
0.283,0.916,0.991,0.071,0.298,0.261,0.92,0.011,0.489,0.702,15.144
0.485,0.173,0.722,0.004,0.001,0.49,0.831,0.806,0.234,0.278,3.929
0.292,0.59,0.065,0.958,0.79,0.14,0.793,0.867,0.456,0.881,22.802
0.16,0.879,0.56,0.941,0.327,0.559,0.391,0.715,0.628,0.994,15.404
0.698,0.813,0.561,0.292,0.363,0.399,0.85,0.264,0.256,0.409,14.42
0.861,0.5,0.528,0.517,0.135,0.843,0.557,0.834,0.75,0.869,14.264
0.782,0.244,0.875,0.301,0.073,0.53,0.03,0.566,0.284,0.496,11.063
0.156,0.115,0.045,0.671,0.459,0.116,0.74,0.513,0.659,0.097,13.768
0.368,0.379,0.053,0.427,0.064,0.368,0.774,0.154,0.942,0.544,12.13
0.493,0.931,0.012,0.474,0.749,0.185,0.374,0.352,0.844,0.059,24.037
0.858,0.579,0.841,0.095,0.831,0.269,0.219,0.079,0.542,0.183,18.402
0.742,0.341,0.648,0.077,0.35,0.091,0.553,0.749,0.762,0.929,8.503
0.623,0.728,0.689,0.091,0.725,0.388,0.215,0.162,0.863,0.312,15.02
0.2,0.114,0.624,0.976,0.796,0.176,0.029,0.713,0.864,0.548,14.185
0.061,0.654,0.712,0.973,0.74,0.021,0.343,0.634,0.721,0.649,16.657
0.717,0.748,0.644,0.953,0.055,0.365,0.701,0.542,0.032,0.301,20.305
0.463,0.651,0.647,0.158,0.643,0.857,0.876,0.237,0.678,0.738,13.279
0.792,0.329,0.53,0.635,0.035,0.712,0.641,0.394,0.719,0.272,14.843
0.544,0.228,0.916,0.909,0.239,0.244,0.566,0.697,0.982,0.908,18.541
0.438,0.357,0.962,0.095,0.817,0.01,0.345,0.739,0.594,0.576,13.909
0.413,0.259,1.0,0.525,0.429,0.566,0.354,0.503,0.759,0.763,14.796
0.8,0.735,0.905,0.671,0.059,0.448,0.648,0.724,0.622,0.816,18.336
0.652,0.178,0.587,0.096,0.005,0.955,0.55,0.36,0.898,0.522,4.292
0.328,0.379,0.73,0.706,0.296,0.351,0.125,0.634,0.335,0.869,11.263
0.863,0.666,0.584,0.08,0.207,0.933,0.34,0.806,0.288,0.162,11.713
0.75,0.021,0.222,0.408,0.323,0.729,0.223,0.35,0.863,0.495,6.563
0.509,0.472,0.46,0.943,0.064,0.972,0.004,0.919,0.794,0.933,16.509
0.425,0.245,0.654,0.11,0.91,0.033,0.543,0.075,0.08,0.251,10.09
0.429,0.726,0.158,0.65,0.649,0.558,0.005,0.693,0.684,0.047,21.344
0.015,0.92,0.801,0.158,0.977,0.417,0.203,0.383,0.259,0.275,9.276
0.88,0.671,0.492,0.749,0.797,0.185,0.599,0.89,0.41,0.562,19.21
0.172,0.039,0.134,0.571,0.762,0.831,0.986,0.769,0.998,0.772,13.315
0.128,0.129,0.018,0.697,0.858,0.353,0.422,0.368,0.786,0.418,16.014
0.074,0.064,0.948,0.687,0.187,0.701,0.067,0.322,0.273,0.06,12.824
0.673,0.767,0.597,0.282,0.691,0.476,0.996,0.422,0.14,0.103,16.544
0.811,0.83,0.457,0.45,0.489,0.325,0.178,0.932,0.719,0.515,14.836
0.09,0.709,0.09,0.514,0.324,0.492,0.019,0.347,0.738,0.485,11.717
0.845,0.827,0.944,0.638,0.062,0.902,0.815,0.662,0.863,0.221,19.183
0.72,0.908,0.918,0.198,0.357,0.555,0.479,0.659,0.429,0.42,16.931
0.556,0.074,0.809,0.343,0.007,0.945,0.879,0.952,0.374,0.339,4.915
0.441,0.927,0.558,0.596,0.501,0.053,0.665,0.785,0.691,0.665,16.718
0.735,0.805,0.027,0.552,0.797,0.458,0.236,0.427,0.843,0.111,21.85
0.776,0.1,0.062,0.394,0.47,0.33,0.92,0.612,0.528,0.104,12.887
0.128,0.619,0.744,0.872,0.066,0.73,0.078,0.291,0.461,0.101,13.025
0.837,0.131,0.865,0.06,0.206,0.367,0.418,0.992,0.004,0.296,9.848
0.404,0.801,0.217,0.188,0.762,0.538,0.799,0.861,0.572,0.661,15.496
0.604,0.596,0.477,0.556,0.572,0.39,0.904,0.792,0.046,0.135,17.277
0.24,0.631,0.494,0.021,0.636,0.295,0.545,0.872,0.739,0.685,7.463
0.938,0.967,0.979,0.224,0.818,0.811,0.984,0.694,0.295,0.752,13.877
0.246,0.182,0.75,0.468,0.751,0.348,0.721,0.081,0.57,0.468,11.07
0.198,0.354,0.54,0.746,0.796,0.268,0.617,0.212,0.708,0.599,13.672
0.947,0.674,0.014,0.026,0.125,0.736,0.286,0.713,0.144,0.321,15.166
0.432,0.386,0.222,0.75,0.427,0.216,0.528,0.689,0.838,0.93,14.594
0.368,0.963,0.3,0.357,0.812,0.101,0.591,0.472,0.674,0.814,17.333
