P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
2068.0,0.0194853,0.5428309,0.7137331,0.1247582,0.2682927,6.4990125,0.1363636,75800.0
128.0,0.0,0.3269231,0.65625,0.65625,0.0,5.7014925,0.0,14999.0
844.0,0.0015619,0.3807107,0.7061611,0.1966825,0.1234568,6.0948276,0.6,33700.0
1326.0,0.001171,0.4590164,0.7126697,0.005279,0.1595745,5.3677885,0.5333333,16000.0
865.0,0.0014656,0.4538349,0.6138728,0.3260116,0.1304348,6.0535332,0.8333333,38300.0
25.0,0.0,0.4,0.64,0.0,0.2,4.826087,1.0,14999.0
146.0,0.0,0.5218659,0.6986301,0.0,0.1176471,5.733871,1.0,19500.0
1331.0,0.0047529,0.4404309,0.6558978,0.0022539,0.239819,5.5389016,0.6603774,24100.0
71.0,0.0,0.3429487,0.915493,0.0,0.1875,5.0,1.0,14999.0
81.0,0.0,0.5412844,0.7530864,0.2716049,0.2222222,5.875,0.5,28000.0
20123.0,0.0057183,0.5152518,0.7509815,0.0051185,0.3323171,5.7240466,0.1926606,47500.0
72.0,0.004386,0.4692982,0.8472222,0.0,0.6666667,6.328125,0.5,23800.0
5081.0,0.0018613,0.463198,0.6473135,0.1812635,0.1351767,6.1285534,0.6363636,26000.0
1111.0,0.0031261,0.4755123,0.7074707,0.0036004,0.0784314,6.360241,0.75,42700.0
2435.0,0.0205628,0.5935374,0.7129363,0.02423,0.1946903,7.4925081,0.0909091,127500.0
158975.0,0.1356812,0.5036967,0.5907407,0.1271898,0.0989223,5.3480197,0.2604074,168700.0
554.0,0.0020094,0.5157401,0.7436823,0.198556,0.375,5.924406,1.0,35200.0
582.0,0.0136911,0.5794085,0.8883162,0.0085911,0.7631579,7.0783939,0.1034483,127100.0
992.0,0.0079077,0.5525535,0.8135081,0.0090726,0.3,6.808399,0.4666667,148400.0
149.0,0.0057637,0.5302594,0.6845638,0.0671141,0.1304348,4.8989899,1.0,15900.0
241.0,0.0051903,0.432526,0.6182573,0.0,0.2307692,6.112426,0.5,18400.0
114.0,0.0,0.4043887,0.6052632,0.0,0.0,4.5681818,0.0,15000.0
1493.0,0.01,0.557381,0.8204956,0.0,0.3239437,6.7064956,0.3043478,274200.0
3269.0,0.0074565,0.540493,0.6729887,0.0039768,0.134715,6.3149438,0.4230769,51800.0
57.0,0.0,0.4270833,0.4912281,0.0,0.0,5.5961538,0.0,14999.0
368.0,0.0,0.5119284,0.763587,0.0,0.1666667,6.1715328,0.6666667,68700.0
3706.0,0.0043764,0.4736324,0.6670264,0.0018888,0.1387283,5.8578411,0.5833333,29900.0
66.0,0.0,0.4692737,0.7575758,0.0,0.0769231,6.0333333,0.0,21300.0
12.0,0.0,0.5441176,1.0,0.0,0.0,5.0,0.0,0.0
10472.0,0.0160197,0.4592802,0.6940413,0.0009549,0.2402235,6.4234632,0.3023256,38300.0
110.0,0.0,0.4862069,0.7181818,0.0,0.0333333,5.1235955,0.0,14999.0
4238.0,0.0192137,0.5098282,0.6722511,0.0037754,0.3693694,6.4166097,0.4512195,159000.0
166.0,0.0028169,0.4985915,0.8072289,0.0,0.0086207,5.0878378,0.5,69400.0
1500.0,0.0010828,0.4910666,0.7506667,0.006,0.2941176,5.8910304,0.6,35900.0
963.0,0.011811,0.5374016,0.5025961,0.0,0.0374787,6.2945368,0.2272727,97400.0
1140.0,0.0037152,0.5188854,0.7947368,0.0324561,0.3770492,6.5676606,0.0434783,55200.0
35408.0,0.0270915,0.5422306,0.6675045,0.0132174,0.2031008,5.9255319,0.1959288,203800.0
1978.0,0.0170004,0.5702682,0.7259858,0.0692619,0.1627907,6.207824,0.6428571,118000.0
4886.0,0.0256297,0.4574599,0.5108473,0.0910765,0.1111111,6.8422747,0.2702703,66100.0
5446.0,0.0858789,0.5816965,0.7486228,0.0918105,0.2,7.4298772,0.2058824,137700.0
30.0,0.0136986,0.5068493,0.6333333,0.0,0.0,5.2272727,0.0,14999.0
215.0,0.0015152,0.4287879,0.6883721,0.0,0.0,5.9586777,0.0,25400.0
130.0,0.0,0.4404332,0.6153846,0.0,0.483871,6.0550459,0.8666667,14999.0
10969.0,0.0113348,0.5908157,0.7409062,0.0161364,0.2014925,6.6489594,0.2804233,87500.0
698.0,0.0,0.4583687,0.8452722,0.6461318,0.1451613,6.2176471,0.7777778,37500.0
110.0,0.0,0.4693878,0.7454545,0.0,0.0,6.2804878,0.0,27700.0
73.0,0.0,0.375,0.6986301,0.260274,0.0,5.122449,0.0,19600.0
5602.0,0.0232852,0.5234751,0.7799,0.0526598,0.2050078,6.2880821,0.6183206,47200.0
63.0,0.0,0.4722222,0.5555556,0.2063492,0.0,6.902439,0.0,34400.0
1090.0,0.0,0.4033281,0.5862385,0.0183486,0.1105263,5.1979769,0.6666667,15100.0
147.0,0.0,0.4019139,0.7414966,0.0,0.2857143,6.4954955,0.5,27700.0
310.0,0.0012771,0.449553,0.7451613,0.0,0.2,5.4648438,0.75,23500.0
1801.0,0.0087197,0.5452999,0.6968351,0.0049972,0.0625,6.92415,0.2,70300.0
544.0,0.002809,0.4768258,0.6966912,0.4246324,0.1477273,5.691358,0.5384615,15500.0
1248.0,0.0121253,0.4779387,0.65625,0.0008013,0.1105769,6.1848276,0.0434783,54700.0
247.0,0.0016529,0.4809917,0.6963563,0.0,0.0714286,5.8056872,1.0,14999.0
6084.0,0.0179805,0.5415293,0.7381657,0.0774162,0.3719008,6.3998503,0.5111111,57400.0
251.0,0.0,0.4974555,0.8565737,0.0039841,0.2,6.5260417,1.0,41800.0
1584.0,0.0058491,0.5616981,0.885101,0.0088384,0.5882353,5.7417397,0.55,80000.0
1151.0,0.0071942,0.5584104,0.712424,0.0026064,0.0923077,6.3843612,0.25,54900.0
799.0,0.0045045,0.5626126,0.6720901,0.0012516,0.2696629,4.8172232,0.25,43700.0
50.0,0.0,0.4189189,0.8,0.02,0.2727273,5.9302326,0.5,24400.0
76.0,0.0,0.4825871,0.7236842,0.0131579,0.2,5.4029851,0.0,14999.0
67.0,0.0,0.5095541,0.7313433,0.0,0.125,6.1551724,0.6666667,14999.0
1305.0,0.0075979,0.4810053,0.7210728,0.1701149,0.1284404,5.6737089,0.6428571,32100.0
5893.0,0.0016317,0.4765182,0.6419481,0.1462752,0.1190131,5.721247,0.6341463,29500.0
3839.0,0.0037272,0.5339982,0.7582704,0.0020839,0.2790698,6.2289439,0.5833333,61700.0
67.0,0.0,0.472973,0.6268657,0.0,0.0540541,5.5,0.5,14999.0
3.0,0.0,0.5555556,1.0,0.0,0.0,6.0,0.0,0.0
9588.0,0.040728,0.334557,0.4528577,0.0323321,0.1258993,6.7012224,0.5619048,51900.0
737.0,0.0009021,0.5403699,0.8588874,0.0,0.34375,6.0265625,0.0909091,61500.0
658.0,0.0,0.4853348,0.7705167,0.1702128,0.1785714,5.7118644,0.9,19200.0
3311.0,0.0272135,0.5270833,0.6448203,0.000604,0.1290323,5.5055838,0.0833333,98700.0
275.0,0.0014903,0.5081967,0.7454545,0.0,0.037037,5.7562189,1.0,28500.0
1144.0,0.0029394,0.5696649,0.8916084,0.0034965,0.5,8.1192825,0.7333333,114800.0
354.0,0.0009681,0.4724105,0.7457627,0.0,0.2,5.4338843,0.4444444,53000.0
1107.0,0.0053821,0.4309293,0.6567299,0.0,0.2465753,6.4234234,0.5,23400.0
282.0,0.0060241,0.4804217,0.6134752,0.0,0.2380952,7.2647059,0.2,45100.0
60.0,0.0,0.45,0.6166667,0.3333333,0.1428571,5.6222222,0.0,14999.0
118.0,0.0,0.4542373,0.6949153,0.0,0.2222222,6.5,0.5,22200.0
1095.0,0.0119676,0.5652939,0.8575342,0.0054795,0.5714286,7.3843931,0.25,102400.0
2998.0,0.0059299,0.4514825,0.6244163,0.0080053,0.1559322,6.5190424,0.8043478,36800.0
807.0,0.0016611,0.4684385,0.7707559,0.0309789,0.0449438,6.010917,1.0,37300.0
695.0,0.0,0.4941764,0.7107914,0.0215827,0.1896552,6.3586957,0.3636364,30800.0
418.0,0.0008203,0.4757998,0.7870813,0.0023923,0.375,6.2491909,0.7777778,38500.0
73.0,0.0,0.4444444,0.6438356,0.0,0.2272727,5.5192308,1.0,14999.0
3443.0,0.0181071,0.5653188,0.6959047,0.0063898,0.36,5.3164959,0.3333333,60500.0
342.0,0.0,0.4110756,0.6988304,0.3421053,0.25,6.0343137,0.3333333,34100.0
155.0,0.0,0.4615385,0.7548387,0.0064516,0.0851064,5.537037,0.25,14999.0
13.0,0.0,0.6176471,0.6923077,0.0769231,0.3333333,6.2727273,0.6666667,32900.0
742.0,0.6376944,0.4716377,0.7843666,0.0013477,0.1025641,5.4560669,0.75,84700.0
1844.0,0.0031447,0.4896676,0.6930586,0.0086768,0.2846715,5.9431357,0.5641026,28200.0
1048.0,0.0076132,0.4899124,0.7251908,0.0248092,0.0390335,6.6388889,0.6190476,155500.0
82.0,0.0038911,0.5680934,0.9390244,0.0365854,0.0,7.6578947,0.0,67600.0
416.0,0.0010132,0.4974671,0.6995192,0.0408654,0.4285714,5.4045584,0.6666667,16900.0
7044.0,0.0165687,0.4890433,0.721749,0.023992,0.0847953,6.2351237,0.3793103,43700.0
308.0,0.0041436,0.4875691,0.6818182,0.0,0.3076923,5.46875,0.625,19500.0
1561.0,0.0126648,0.5471698,0.7315823,0.0044843,0.125,6.6347076,0.5,74500.0
435.0,0.0008006,0.4419536,0.7402299,0.0022989,0.5,6.1408046,0.7,35100.0
178.0,0.0,0.366782,0.8258427,0.0,0.1777778,6.3710692,0.75,30400.0
160.0,0.0022727,0.5113636,0.775,0.0,0.1428571,5.6296296,0.0,20300.0
91.0,0.0,0.4297872,0.7582418,0.0,0.25,5.4929577,1.0,14999.0
9465.0,0.0042338,0.4527276,0.8001057,0.0185948,0.1076672,5.3458233,0.5833333,27200.0
884.0,0.003554,0.4415815,0.5961538,0.0045249,0.09375,7.1536842,0.0,54800.0
800.0,0.0027933,0.4840383,0.80625,0.0,0.4333333,6.6128527,0.2307692,66100.0
2099.0,0.0019562,0.4475743,0.6912816,0.1167222,0.1231527,5.7837058,0.76,22500.0
15.0,0.0,0.4210526,0.8,0.0,0.0,2.8333333,0.0,79700.0
2339.0,0.0044589,0.517407,0.6887559,0.0179564,0.3068182,5.5536268,0.4444444,33200.0
218.0,0.0,0.4929006,0.6605505,0.1146789,0.1428571,5.5486111,0.5,23900.0
1138.0,0.0006311,0.4411486,0.7188049,0.3804921,0.2045455,5.6767922,0.8333333,24100.0
860.0,0.00122,0.4322895,0.7290698,0.0,0.3571429,6.6838006,0.4,48800.0
57.0,0.0,0.4645161,0.877193,0.0,0.0909091,5.8181818,1.0,14999.0
4967.0,0.0058778,0.5280401,0.6277431,0.0008053,0.1797468,5.7108868,0.4507042,136300.0
6607.0,0.0085317,0.5086212,0.7321023,0.0603905,0.1699219,6.4325017,0.4482759,38500.0
393.0,0.0,0.4757085,0.7048346,0.0966921,0.0285714,5.5822785,1.0,23600.0
8659.0,0.000972,0.3989247,0.8669592,0.0009239,0.0649241,4.7404883,0.3441558,18500.0
512.0,0.0029049,0.5286855,0.7773438,0.0,0.2307692,6.4739726,0.0,47900.0
2757.0,0.0130686,0.4711473,0.5799782,0.0010881,0.0781991,5.401531,0.3131313,47800.0
13968.0,0.0341356,0.4983455,0.6478379,0.166953,0.1478683,4.803475,0.3686131,62300.0
4842.0,0.0086412,0.470224,0.7633209,0.0026848,0.2931034,6.4672768,0.5686275,48000.0
296.0,0.0024096,0.4722892,0.8141892,0.0033784,0.2142857,6.5965665,0.3333333,33000.0
1580.0,0.0104784,0.4230068,0.6879747,0.3373418,0.0845771,5.8315688,0.4117647,22800.0
1350.0,0.0023795,0.4958358,0.72,0.0,0.125,5.8585209,0.7777778,27400.0
920.0,0.0093273,0.2605992,0.548913,0.0315217,0.125,7.0251572,0.8571429,42800.0
252.0,0.0,0.469697,0.6706349,0.0,0.3571429,6.3472222,1.0,17100.0
723.0,0.0,0.4523026,0.6915629,0.0124481,0.1923077,5.9982111,0.6,24900.0
451.0,0.0018815,0.4722484,0.6740576,0.0,0.1,6.189441,1.0,27500.0
116.0,0.0,0.4401408,0.6896552,0.0,0.125,6.3366337,0.0,15800.0
238.0,0.0,0.4382609,0.6260504,0.0,0.125,5.8842105,1.0,14999.0
50.0,0.0,0.5655172,0.8,0.02,0.3333333,5.7674419,1.0,16100.0
31.0,0.4193548,0.6604414,0.6129032,0.0,0.0,6.1851852,0.0,48800.0
1238.0,0.0249486,0.5573819,0.7948304,0.0008078,0.3142857,7.0385675,0.2727273,216700.0
602.0,0.0,0.5009993,0.6960133,0.0016611,0.1842105,4.8958333,0.6428571,14999.0
827.0,0.0067397,0.5450716,0.7303507,0.0060459,0.2045455,5.1766467,0.8787879,40000.0
368.0,0.0,0.4527197,0.7690217,0.0,0.2727273,6.3647059,0.0,82600.0
620.0,0.0023585,0.4097877,0.6919355,0.6370968,0.0394737,5.6901763,0.6666667,21500.0
882.0,0.0014388,0.4561151,0.6417234,0.0,0.0689655,6.2740316,0.5,23300.0
11152.0,0.0094656,0.4436837,0.8340208,0.0006277,0.327381,7.8866463,0.3545455,69100.0
4487.0,0.0066506,0.5755317,0.8834411,0.0060174,0.495082,6.7448434,0.4701987,80700.0
196.0,0.0038095,0.5028571,0.7704082,0.0,0.3333333,6.4583333,0.0,33700.0
201.0,0.0054348,0.4836957,0.761194,0.0099502,0.0625,6.7096774,1.0,32700.0
1972.0,0.0095602,0.5221797,0.6916836,0.0395538,0.2013889,4.980302,0.4310345,50000.0
1252.0,0.0061629,0.5117899,0.6653355,0.1948882,0.1612903,6.4229765,0.7,50600.0
1664.0,0.0002614,0.4517647,0.6201923,0.0294471,0.1342466,5.6630616,0.8163265,15000.0
643.0,0.0032701,0.3963375,0.5987558,0.0,0.1333333,5.9373695,0.3333333,24000.0
194.0,0.0019231,0.4903846,0.8041237,0.0,0.3846154,5.1768293,0.2,21900.0
1437.0,0.0009036,0.4493976,0.6409186,0.0229645,0.0762712,5.6824926,0.6666667,19800.0
526.0,0.0,0.5308135,0.7034221,0.0703422,0.25,5.8139535,0.375,40900.0
41.0,0.0215054,0.5053763,0.6829268,0.0,0.0,5.2,0.0,63800.0
1496.0,0.0012648,0.1370152,0.5434492,0.0006684,0.5064935,4.6138546,0.7948718,77200.0
540.0,0.0023962,0.4752396,0.6333333,0.0037037,0.1111111,5.5932203,0.5,36600.0
96.0,0.0,0.3957346,0.8645833,0.0,0.0,3.0555556,0.0,14999.0
762.0,0.0024331,0.546472,0.7860892,0.0577428,0.24,6.1095008,0.4166667,49700.0
77.0,0.0070423,0.4084507,0.8701299,0.0,0.1428571,6.2777778,1.0,47300.0
832.0,0.0440633,0.1934037,0.4723558,0.015625,0.2162162,7.7926829,0.5,67000.0
59.0,0.0,0.4585987,0.7966102,0.4915254,0.0,5.7142857,0.0,15000.0
495.0,0.0013414,0.3936955,0.6969697,0.0,0.2222222,5.9038961,0.0,52700.0
164.0,0.0,0.4690832,0.7987805,0.2195122,0.08,5.5092593,0.5,49100.0
1726.0,0.0450563,0.5374218,0.5585168,0.00927,0.0140845,5.7867203,1.0,120300.0
27.0,0.0,0.6101695,0.5555556,0.0,0.0,5.5909091,0.0,14999.0
63.0,0.0,0.5149701,0.7619048,0.0,0.0,5.8474576,0.0,14999.0
29.0,0.0,0.5111111,0.7931034,0.0,0.0,6.28,0.0,19200.0
3985.0,0.0049438,0.4068539,0.5894605,0.1091593,0.1104536,5.4578313,0.5446429,33600.0
975.0,0.0020251,0.4268935,0.6769231,0.0112821,0.1428571,5.3514286,0.6551724,19600.0
421.0,0.001773,0.4867021,0.7315914,0.0,0.0291262,5.4983713,1.0,15400.0
25056.0,0.016895,0.5292852,0.7428959,0.1590837,0.142079,6.2388738,0.4920128,56600.0
52.0,0.0,0.4899329,0.8461538,0.0,0.3333333,5.7179487,1.0,28100.0
203.0,0.0,0.4581498,0.6600985,0.0,0.3243243,5.91875,0.75,14999.0
488.0,0.0015649,0.4632238,0.6639344,0.0040984,0.1,5.3265306,0.25,20700.0
12319.0,0.0039757,0.5044282,0.6758665,0.0012988,0.0815109,5.8735366,0.4634146,38600.0
5084.0,0.0114665,0.5215454,0.7431157,0.0306845,0.1459459,6.3876932,0.6296296,113500.0
105.0,0.0040486,0.4574899,0.6380952,0.0,0.1463415,4.943662,1.0,17500.0
134.0,0.0,0.3689024,0.6641791,0.0,0.0,5.8119658,0.0,14999.0
604.0,0.0156544,0.4314339,0.6821192,0.0016556,0.2839506,5.7477064,0.7391304,27900.0
167.0,0.0,0.4351145,0.6227545,0.005988,0.1320755,5.6551724,0.8571429,14999.0
58.0,0.0,0.4585987,0.7931034,0.0,0.4,5.4878049,0.25,14999.0
894.0,0.002524,0.4351338,0.6252796,0.0,0.1851852,6.1702786,0.65,14999.0
3535.0,0.0097797,0.5066572,0.7091938,0.0104668,0.127907,7.0284934,0.4545455,75200.0
18.0,0.0,0.4222222,0.6111111,0.1111111,0.0,6.6923077,0.0,17500.0
248.0,0.0048387,0.5,0.7137097,0.0,0.1232877,5.4974093,0.5555556,15300.0
523.0,0.0028715,0.4350323,0.6959847,0.001912,0.2363636,5.702381,0.7307692,26600.0
502.0,0.0,0.469521,0.7589641,0.2071713,0.1090909,5.32,0.6666667,20800.0
1760.0,0.010142,0.504149,0.8232955,0.0244318,0.2760736,5.765279,0.0666667,94000.0
286.0,0.0012136,0.506068,0.7587413,0.0,0.25,6.1168831,0.5,27000.0
112.0,0.0,0.4664032,0.6964286,0.1696429,0.0434783,5.3333333,1.0,18900.0
980.0,0.0096463,0.479559,0.6071429,0.0030612,0.084507,5.3683128,0.0,79400.0
907.0,0.0029412,0.4978992,0.7596472,0.0110254,0.3529412,5.3142857,0.5333333,34500.0
206.0,0.0035461,0.4911348,0.7815534,0.0,0.05,5.5806452,1.0,26000.0
972.0,0.0004421,0.4487179,0.6100823,0.0,0.1358025,6.1353846,0.9090909,30100.0
156.0,0.0,0.435567,0.6858974,0.0,0.15,6.4137931,0.6666667,14999.0
626.0,0.0027045,0.6159567,0.6837061,0.0015974,0.0744681,6.6595289,0.5714286,75200.0
4393.0,0.0377854,0.4402826,0.4614159,0.0275438,0.1895262,7.2214462,0.4473684,128000.0
1984.0,0.0276886,0.4686998,0.6209677,0.0136089,0.1792453,5.9485067,0.4736842,52300.0
399.0,0.0076004,0.5732899,0.6691729,0.0050125,0.3333333,6.7920354,1.0,63400.0
66.0,0.0,0.3821656,0.5757576,0.0,0.3,5.8392857,1.0,18000.0
234.0,0.0131148,0.4180328,0.6367521,0.0,0.2857143,5.4840426,0.8333333,23500.0
1360.0,0.0006258,0.4242804,0.6264706,0.0014706,0.1935484,6.0125523,0.6666667,25400.0
152.0,0.0072993,0.5085158,0.7828947,0.0,0.1428571,6.1376147,0.0,47900.0
4773.0,0.0048622,0.4943274,0.7133878,0.0016761,0.2241993,5.6342219,0.8201058,27300.0
201.0,0.0,0.4571429,0.7910448,0.0199005,0.1521739,5.0344828,1.0,14999.0
42.0,0.0,0.3809524,0.5952381,0.0,0.1818182,5.5142857,1.0,14999.0
1276.0,0.0349076,0.4996578,0.8158307,0.0086207,0.15625,5.2423469,0.4,66200.0
1425.0,0.0014278,0.4631639,0.674386,0.0007018,0.0987654,6.0433168,0.25,28600.0
447.0,0.0,0.4457253,0.6465324,0.0,0.25,6.0949153,0.0,25500.0
172.0,0.0,0.4281984,0.5581395,0.0,0.1290323,5.0,0.5,21900.0
1460.0,0.0010347,0.5375065,0.7726027,0.0130137,0.3448276,6.1062992,0.2,44200.0
2072.0,0.0459996,0.4956148,0.7162162,0.0009653,0.3888889,6.3621013,0.7857143,163800.0
175.0,0.0,0.4575646,0.8,0.0,0.1,6.8064516,1.0,36800.0
1156.0,0.0042862,0.534784,0.7768166,0.0129758,0.3636364,6.0712042,0.125,50000.0
268.0,0.0039474,0.4644737,0.8134328,0.0820896,0.1612903,5.4307692,1.0,22900.0
137.0,0.00271,0.495935,0.7372263,0.0,0.0,6.3114754,0.0,21100.0
221.0,0.0018083,0.5027125,0.7375566,0.0,0.0769231,5.9297297,0.0,39200.0
90.0,0.0,0.4778761,0.7222222,0.0,0.0,5.7922078,0.0,14999.0
432.0,0.0046555,0.5102421,0.7430556,0.0115741,0.25,6.1638889,0.3333333,26800.0
91.0,0.0080972,0.4736842,0.7692308,0.0,0.2222222,5.4320988,0.5,14999.0
12.0,0.0,0.5263158,0.5,0.0,0.0,5.75,0.0,41300.0
447.0,0.0032814,0.535685,0.8187919,0.0,0.5,6.7422096,0.1428571,67100.0
52.0,0.0,0.5886525,0.8653846,0.0,0.0285714,5.6458333,1.0,54600.0
596.0,0.0158028,0.551201,0.7483221,0.0016779,0.1428571,5.9954853,0.5,89200.0
3355.0,0.7257422,0.4954244,0.8864382,0.0166915,0.0704225,5.1854248,0.2,164100.0
253.0,0.0,0.4371941,0.6758893,0.0,0.0,5.9507389,0.0,17800.0
2954.0,0.001776,0.4823037,0.7552471,0.02065,0.2654867,5.6903626,0.65,31600.0
1968.0,0.017722,0.4458187,0.7393293,0.0035569,0.1126761,6.2245448,0.25,56100.0
14.0,0.0,0.6060606,0.5714286,0.0,0.5,6.3636364,1.0,168800.0
5408.0,0.0140785,0.5418731,0.8106509,0.0049926,0.1513158,7.0899507,0.4782609,144200.0
335.0,0.0,0.4500684,0.5850746,0.0,0.1351351,6.1784387,0.8,17400.0
110.0,0.0,0.5111111,0.6818182,0.0,0.375,5.3,1.0,26400.0
364.0,0.0009862,0.504931,0.782967,0.0,0.3421053,5.8966667,0.4615385,25100.0
2330.0,0.0033962,0.4970284,0.6824034,0.0,0.3432836,5.9325271,0.2608696,40900.0
140.0,0.0,0.4361446,0.8285714,0.0,0.3333333,5.0940171,0.25,26000.0
236.0,0.0,0.5033784,0.6737288,0.3601695,0.2916667,6.2323232,1.0,24400.0
526.0,0.004351,0.4256708,0.7319392,0.2414449,0.08,5.7134831,1.0,26500.0
176.0,0.0059289,0.5474308,0.8352273,0.0,0.0,6.5,0.0,47500.0
227.0,0.0,0.4571429,0.6431718,0.0088106,0.0769231,5.4739583,1.0,25100.0
247.0,0.0,0.4594595,0.6639676,0.0404858,0.2857143,5.7487685,1.0,23100.0
619.0,0.0011514,0.437536,0.7560582,0.1050081,0.2375,5.4852608,0.7894737,29800.0
252.0,0.0,0.4183515,0.6984127,0.0,0.3333333,6.1941748,0.0,25000.0
330.0,0.0011236,0.5595506,0.7727273,0.0030303,0.3888889,6.7272727,0.7142857,130900.0
119.0,0.0,0.4467354,0.697479,0.0,0.3333333,6.4081633,0.3333333,22700.0
171.0,0.0,0.4576271,0.754386,0.0,0.25,6.09375,0.0,22600.0
4833.0,0.0091021,0.4806709,0.6308711,0.0107594,0.0991827,5.6948718,0.1514477,172900.0
7.0,0.0,0.5,0.5714286,0.0,0.0,5.0,0.0,14999.0
577.0,0.0,0.5023665,0.7885615,0.1854419,0.1607143,5.7344754,0.6666667,28900.0
27.0,0.0,0.4918033,0.8518519,0.0,0.0,6.1153846,0.0,42500.0
491.0,0.0058962,0.5229953,0.9002037,0.0020367,0.2608696,7.3296703,0.3333333,137100.0
203.0,0.0015898,0.4197138,0.7783251,0.0,0.0714286,6.9034483,1.0,26900.0
1735.0,0.005901,0.5274626,0.7377522,0.0449568,0.123506,6.977591,0.8064516,179800.0
5226.0,0.0179255,0.5176065,0.8185993,0.1257176,0.2789855,5.9994507,0.4220779,43000.0
123.0,0.0035336,0.409894,0.7235772,0.0,0.1052632,5.1666667,1.0,30700.0
161.0,0.0,0.464467,0.689441,0.0,0.2307692,5.5309735,0.6666667,21300.0
1056.0,0.0003275,0.4972159,0.811553,0.0,0.0444444,5.0666667,1.0,25100.0
13144.0,0.0251845,0.4785055,0.6472155,0.0015216,0.1609589,6.1627451,0.5212766,38100.0
8523.0,0.0322871,0.5476201,0.6875513,0.0050452,0.125,7.1341354,0.3055556,84100.0
143.0,0.0,0.4641026,0.7622378,0.0,0.0625,5.9724771,1.0,19000.0
1174.0,0.0027248,0.4403951,0.7044293,0.0008518,0.1263941,5.7970183,0.6764706,22800.0
2107.0,0.0040984,0.5295667,0.7275748,0.3046986,0.1436782,5.7823613,0.52,19100.0
432.0,0.0021097,0.4831224,0.6481481,0.0,0.0274914,5.961326,0.9375,65200.0
22.0,0.0,0.5121951,0.6818182,0.0,0.0,4.5714286,0.0,14999.0
8686.0,0.030669,0.4855928,0.6698135,0.1770665,0.1433878,5.6139056,0.5803109,28300.0
100.0,0.0,0.4731707,0.52,0.0,0.0526316,5.5394737,1.0,14999.0
12701.0,0.0225107,0.5934913,0.6533344,0.0055114,0.2,6.335785,0.2671756,262700.0
607.0,0.0018727,0.4975031,0.7726524,0.0,0.0821918,6.017316,0.5,30600.0
3144.0,0.4216524,0.5520491,0.6758906,0.0041349,0.0403361,4.9288762,0.0833333,124200.0
82.0,0.0199203,0.6015936,0.8780488,0.0121951,0.3333333,6.0138889,0.0,52300.0
998.0,0.000384,0.5222734,0.7665331,0.0160321,0.255814,5.5157233,0.6363636,31300.0
18519.0,0.2461335,0.5416667,0.7411847,0.0405529,0.2669039,5.5401601,0.44,225400.0
703.0,0.0015298,0.5237124,0.799431,0.0014225,0.2857143,5.2902584,0.4285714,28000.0
21.0,0.0,0.4705882,0.6666667,0.0,0.2222222,4.9411765,1.0,14999.0
333.0,0.0,0.4981132,0.7177177,0.0510511,0.3461538,5.4600939,0.7777778,31900.0
2329.0,0.0151731,0.5331121,0.6981537,0.0047231,0.2443182,6.0834646,0.6046512,67000.0
138.0,0.0029499,0.4572271,0.7101449,0.0,0.1351351,5.4736842,0.8,18600.0
9556.0,0.0139857,0.4972505,0.5947049,0.0778568,0.1456077,6.496,0.5785124,78200.0
376.0,0.0017606,0.4955986,0.8191489,0.0851064,0.0714286,5.0535714,1.0,28100.0
190.0,0.0,0.4516129,0.7210526,0.0,0.1346154,5.4534161,1.0,22100.0
82.0,0.0056818,0.4318182,0.6707317,0.0,0.0165094,6.6911765,0.7142857,130000.0
848.0,0.001001,0.4574575,0.6096698,0.0,0.09375,6.2513181,0.5833333,29600.0
353.0,0.0066556,0.4658902,0.8130312,0.0,0.137931,5.0415225,0.5,36900.0
7851.0,0.012835,0.5447815,0.8391288,0.0062412,0.3818898,6.9675194,0.3608247,81900.0
3859.0,0.0024211,0.5296339,0.7737756,0.2684633,0.0862069,5.808829,0.4666667,40900.0
450.0,0.0017376,0.4465682,0.6155556,0.0044444,0.0319149,5.6584507,0.6666667,14999.0
759.0,0.0032068,0.4532336,0.6693017,0.002635,0.1704545,5.3907285,0.5333333,36800.0
2396.0,0.0028784,0.4757873,0.6677796,0.0,0.1052632,6.406714,0.4285714,39300.0
114.0,0.0,0.4349442,0.6842105,0.0087719,0.0952381,5.4666667,1.0,14999.0
139.0,0.0,0.4861538,0.6618705,0.0,0.1,6.0192308,0.0,29300.0
7095.0,0.0206659,0.5483639,0.4927414,0.0264975,0.1825613,6.5973866,0.3880597,85400.0
1212.0,0.0017953,0.4805506,0.7450495,0.0,0.2592593,6.3860414,0.4285714,43600.0
656.0,0.0005394,0.4989213,0.8064024,0.0,0.1707317,5.5644531,0.2857143,23700.0
104.0,0.0035211,0.3943662,0.7307692,0.6923077,0.0,5.278481,0.0,14999.0
392.0,0.0010753,0.4225806,0.6683673,0.0,0.0588235,6.1314985,1.0,14999.0
69.0,0.0,0.4240506,0.6666667,0.0,0.0,4.8813559,0.0,16600.0
7342.0,0.048272,0.5584166,0.5612912,0.0122582,0.1445993,5.5285063,0.2650602,205300.0
145.0,0.0,0.4699454,0.7034483,0.0,0.1875,6.5368421,0.8888889,14999.0
3949.0,0.0027448,0.4086854,0.6477589,0.3869334,0.1276596,5.9770843,0.2708333,29800.0
